# phi  Veff_T1e-04  Veff_T1e-03
# # g0=0.6  y0=0.0  lam0=0.0  m0=0.0  scale=pi
9.2600000000e-06 2.7436009979e-20 3.0012469769e-18
9.2700000000e-06 2.7494134277e-20 3.0077229018e-18
9.2800000000e-06 2.7552317307e-20 3.0142057851e-18
9.2900000000e-06 2.7610559059e-20 3.0206956257e-18
9.3000000000e-06 2.7668859524e-20 3.0271924244e-18
9.3100000000e-06 2.7727218692e-20 3.0336961806e-18
9.3200000000e-06 2.7785636553e-20 3.0402068948e-18
9.3300000000e-06 2.7844113098e-20 3.0467245661e-18
9.3400000000e-06 2.7902648317e-20 3.0532491953e-18
9.3500000000e-06 2.7961242200e-20 3.0597807820e-18
9.3600000000e-06 2.8019894738e-20 3.0663193257e-18
9.3700000000e-06 2.8078605921e-20 3.0728648269e-18
9.3800000000e-06 2.8137375739e-20 3.0794172854e-18
9.3900000000e-06 2.8196204183e-20 3.0859767008e-18
9.4000000000e-06 2.8255091243e-20 3.0925430738e-18
9.4100000000e-06 2.8314036909e-20 3.0991164033e-18
9.4200000000e-06 2.8373041172e-20 3.1056966901e-18
9.4300000000e-06 2.8432104022e-20 3.1122839336e-18
9.4400000000e-06 2.8491225450e-20 3.1188781340e-18
9.4500000000e-06 2.8550405445e-20 3.1254792910e-18
9.4600000000e-06 2.8609643998e-20 3.1320874048e-18
9.4700000000e-06 2.8668941099e-20 3.1387024752e-18
9.4800000000e-06 2.8728296739e-20 3.1453245025e-18
9.4900000000e-06 2.8787710907e-20 3.1519534858e-18
9.5000000000e-06 2.8847183595e-20 3.1585894257e-18
9.5100000000e-06 2.8906714793e-20 3.1652323218e-18
9.5200000000e-06 2.8966304490e-20 3.1718821743e-18
9.5300000000e-06 2.9025952677e-20 3.1785389828e-18
9.5400000000e-06 2.9085659345e-20 3.1852027476e-18
9.5500000000e-06 2.9145424483e-20 3.1918734685e-18
9.5600000000e-06 2.9205248082e-20 3.1985511453e-18
9.5700000000e-06 2.9265130133e-20 3.2052357778e-18
9.5800000000e-06 2.9325070624e-20 3.2119273667e-18
9.5900000000e-06 2.9385069548e-20 3.2186259110e-18
9.6000000000e-06 2.9445126894e-20 3.2253314109e-18
9.6100000000e-06 2.9505242651e-20 3.2320438666e-18
9.6200000000e-06 2.9565416812e-20 3.2387632779e-18
9.6300000000e-06 2.9625649365e-20 3.2454896447e-18
9.6400000000e-06 2.9685940301e-20 3.2522229672e-18
9.6500000000e-06 2.9746289611e-20 3.2589632448e-18
9.6600000000e-06 2.9806697284e-20 3.2657104777e-18
9.6700000000e-06 2.9867163311e-20 3.2724646656e-18
9.6800000000e-06 2.9927687682e-20 3.2792258089e-18
9.6900000000e-06 2.9988270387e-20 3.2859939073e-18
9.7000000000e-06 3.0048911417e-20 3.2927689608e-18
9.7100000000e-06 3.0109610762e-20 3.2995509688e-18
9.7200000000e-06 3.0170368411e-20 3.3063399324e-18
9.7300000000e-06 3.0231184356e-20 3.3131358504e-18
9.7400000000e-06 3.0292058586e-20 3.3199387231e-18
9.7500000000e-06 3.0352991092e-20 3.3267485505e-18
9.7600000000e-06 3.0413981864e-20 3.3335653328e-18
9.7700000000e-06 3.0475030892e-20 3.3403890692e-18
9.7800000000e-06 3.0536138166e-20 3.3472197602e-18
9.7900000000e-06 3.0597303676e-20 3.3540574056e-18
9.8000000000e-06 3.0658527414e-20 3.3609020053e-18
9.8100000000e-06 3.0719809368e-20 3.3677535595e-18
9.8200000000e-06 3.0781149529e-20 3.3746120678e-18
9.8300000000e-06 3.0842547888e-20 3.3814775299e-18
9.8400000000e-06 3.0904004434e-20 3.3883499466e-18
9.8500000000e-06 3.0965519158e-20 3.3952293167e-18
9.8600000000e-06 3.1027092050e-20 3.4021156408e-18
9.8700000000e-06 3.1088723099e-20 3.4090089191e-18
9.8800000000e-06 3.1150412297e-20 3.4159091511e-18
9.8900000000e-06 3.1212159634e-20 3.4228163364e-18
9.9000000000e-06 3.1273965099e-20 3.4297304760e-18
9.9100000000e-06 3.1335828682e-20 3.4366515685e-18
9.9200000000e-06 3.1397750375e-20 3.4435796151e-18
9.9300000000e-06 3.1459730167e-20 3.4505146146e-18
9.9400000000e-06 3.1521768048e-20 3.4574565677e-18
9.9500000000e-06 3.1583864008e-20 3.4644054741e-18
9.9600000000e-06 3.1646018038e-20 3.4713613336e-18
9.9700000000e-06 3.1708230127e-20 3.4783241464e-18
9.9800000000e-06 3.1770500267e-20 3.4852939121e-18
9.9900000000e-06 3.1832828446e-20 3.4922706313e-18
1.0000000000e-05 3.1895214655e-20 3.4992543027e-18
1.0000000000e-05 3.1895214655e-20 3.4992543027e-18
1.0069316689e-05 3.2329249632e-20 3.5478539326e-18
1.0139113857e-05 3.2769106675e-20 3.5971279686e-18
1.0209394837e-05 3.3214861881e-20 3.6470857574e-18
1.0280162981e-05 3.3666592289e-20 3.6977367748e-18
1.0351421667e-05 3.4124375897e-20 3.7490906280e-18
1.0423174294e-05 3.4588291668e-20 3.8011570560e-18
1.0495424287e-05 3.5058419542e-20 3.8539459332e-18
1.0568175092e-05 3.5534840449e-20 3.9074672708e-18
1.0641430182e-05 3.6017636315e-20 3.9617312175e-18
1.0715193052e-05 3.6506890079e-20 4.0167480639e-18
1.0789467222e-05 3.7002685697e-20 4.0725282409e-18
1.0864256236e-05 3.7505108160e-20 4.1290823255e-18
1.0939563663e-05 3.8014243501e-20 4.1864210390e-18
1.1015393095e-05 3.8530178806e-20 4.2445552531e-18
1.1091748153e-05 3.9053002227e-20 4.3034959880e-18
1.1168632478e-05 3.9582802993e-20 4.3632544173e-18
1.1246049740e-05 4.0119671422e-20 4.4238418687e-18
1.1324003632e-05 4.0663698930e-20 4.4852698259e-18
1.1402497876e-05 4.1214978046e-20 4.5475499326e-18
1.1481536215e-05 4.1773602421e-20 4.6106939925e-18
1.1561122422e-05 4.2339666841e-20 4.6747139723e-18
1.1641260294e-05 4.2913267238e-20 4.7396220045e-18
1.1721953655e-05 4.3494500703e-20 4.8054303896e-18
1.1803206357e-05 4.4083465497e-20 4.8721515975e-18
1.1885022274e-05 4.4680261065e-20 4.9397982705e-18
1.1967405313e-05 4.5284988043e-20 5.0083832254e-18
1.2050359404e-05 4.5897748277e-20 5.0779194563e-18
1.2133888505e-05 4.6518644829e-20 5.1484201375e-18
1.2217996602e-05 4.7147781994e-20 5.2198986239e-18
1.2302687708e-05 4.7785265308e-20 5.2923684561e-18
1.2387965865e-05 4.8431201564e-20 5.3658433611e-18
1.2473835142e-05 4.9085698824e-20 5.4403372559e-18
1.2560299637e-05 4.9748866428e-20 5.5158642491e-18
1.2647363475e-05 5.0420815011e-20 5.5924386447e-18
1.2735030810e-05 5.1101656512e-20 5.6700749443e-18
1.2823305827e-05 5.1791504189e-20 5.7487878501e-18
1.2912192736e-05 5.2490472631e-20 5.8285922654e-18
1.3001695780e-05 5.3198677769e-20 5.9095033019e-18
1.3091819230e-05 5.3916236891e-20 5.9915362787e-18
1.3182567386e-05 5.4643268653e-20 6.0747067258e-18
1.3273944577e-05 5.5379893094e-20 6.1590303884e-18
1.3365955165e-05 5.6126231647e-20 6.2445232297e-18
1.3458603541e-05 5.6882407149e-20 6.3312014316e-18
1.3551894124e-05 5.7648543862e-20 6.4190814008e-18
1.3645831366e-05 5.8424767478e-20 6.5081797697e-18
1.3740419750e-05 5.9211205133e-20 6.5985134007e-18
1.3835663790e-05 6.0007985424e-20 6.6900993886e-18
1.3931568029e-05 6.0815238419e-20 6.7829550641e-18
1.4028137046e-05 6.1633095670e-20 6.8770979975e-18
1.4125375446e-05 6.2461690224e-20 6.9725460011e-18
1.4223287871e-05 6.3301156640e-20 7.0693171331e-18
1.4321878993e-05 6.4151630999e-20 7.1674297007e-18
1.4421153515e-05 6.5013250918e-20 7.2669022645e-18
1.4521116176e-05 6.5886155560e-20 7.3677536398e-18
1.4621771745e-05 6.6770485651e-20 7.4700029022e-18
1.4723125024e-05 6.7666383489e-20 7.5736693907e-18
1.4825180851e-05 6.8573992959e-20 7.6787727108e-18
1.4927944096e-05 6.9493459544e-20 7.7853327378e-18
1.5031419661e-05 7.0424930340e-20 7.8933696220e-18
1.5135612484e-05 7.1368554065e-20 8.0029037913e-18
1.5240527538e-05 7.2324481073e-20 8.1139559546e-18
1.5346169828e-05 7.3292863367e-20 8.2265471075e-18
1.5452544395e-05 7.4273854610e-20 8.3406985347e-18
1.5559656316e-05 7.5267610139e-20 8.4564318132e-18
1.5667510701e-05 7.6274286975e-20 8.5737688191e-18
1.5776112697e-05 7.7294043834e-20 8.6927317291e-18
1.5885467486e-05 7.8327041145e-20 8.8133430259e-18
1.5995580286e-05 7.9373441051e-20 8.9356255020e-18
1.6106456352e-05 8.0433407433e-20 9.0596022641e-18
1.6218100974e-05 8.1507105910e-20 9.1852967372e-18
1.6330519479e-05 8.2594703858e-20 9.3127326689e-18
1.6443717232e-05 8.3696370417e-20 9.4419341346e-18
1.6557699635e-05 8.4812276506e-20 9.5729255408e-18
1.6672472126e-05 8.5942594826e-20 9.7057316307e-18
1.6788040181e-05 8.7087499881e-20 9.8403774881e-18
1.6904409316e-05 8.8247167979e-20 9.9768885427e-18
1.7021585084e-05 8.9421777247e-20 1.0115290573e-17
1.7139573075e-05 9.0611507641e-20 1.0255609715e-17
1.7258378920e-05 9.1816540951e-20 1.0397872463e-17
1.7378008287e-05 9.3037060818e-20 1.0542105677e-17
1.7498466886e-05 9.4273252736e-20 1.0688336584e-17
1.7619760464e-05 9.5525304063e-20 1.0836592791e-17
1.7741894809e-05 9.6793404032e-20 1.0986902281e-17
1.7864875749e-05 9.8077743757e-20 1.1139293424e-17
1.7988709151e-05 9.9378516238e-20 1.1293794979e-17
1.8113400926e-05 1.0069591638e-19 1.1450436103e-17
1.8238957023e-05 1.0203014097e-19 1.1609246353e-17
1.8365383433e-05 1.0338138874e-19 1.1770255692e-17
1.8492686190e-05 1.0474986031e-19 1.1933494498e-17
1.8620871367e-05 1.0613575823e-19 1.2098993563e-17
1.8749945081e-05 1.0753928699e-19 1.2266784107e-17
1.8879913491e-05 1.0896065299e-19 1.2436897776e-17
1.9010782799e-05 1.1040006460e-19 1.2609366653e-17
1.9142559250e-05 1.1185773209e-19 1.2784223263e-17
1.9275249132e-05 1.1333386772e-19 1.2961500576e-17
1.9408858776e-05 1.1482868566e-19 1.3141232017e-17
1.9543394558e-05 1.1634240207e-19 1.3323451471e-17
1.9678862897e-05 1.1787523502e-19 1.3508193289e-17
1.9815270258e-05 1.1942740457e-19 1.3695492292e-17
1.9952623150e-05 1.2099913271e-19 1.3885383782e-17
2.0090928126e-05 1.2259064340e-19 1.4077903546e-17
2.0230191787e-05 1.2420216255e-19 1.4273087863e-17
2.0370420777e-05 1.2583391803e-19 1.4470973508e-17
2.0511621788e-05 1.2748613964e-19 1.4671597766e-17
2.0653801558e-05 1.2915905914e-19 1.4874998431e-17
2.0796966871e-05 1.3085291026e-19 1.5081213818e-17
2.0941124559e-05 1.3256792862e-19 1.5290282765e-17
2.1086281499e-05 1.3430435180e-19 1.5502244649e-17
2.1232444620e-05 1.3606241933e-19 1.5717139384e-17
2.1379620895e-05 1.3784237262e-19 1.5935007432e-17
2.1527817347e-05 1.3964445501e-19 1.6155889814e-17
2.1677041048e-05 1.4146891177e-19 1.6379828111e-17
2.1827299118e-05 1.4331599001e-19 1.6606864477e-17
2.1978598728e-05 1.4518593878e-19 1.6837041642e-17
2.2130947096e-05 1.4707900895e-19 1.7070402927e-17
2.2284351493e-05 1.4899545328e-19 1.7306992243e-17
2.2438819238e-05 1.5093552638e-19 1.7546854108e-17
2.2594357702e-05 1.5289948464e-19 1.7790033646e-17
2.2750974308e-05 1.5488758631e-19 1.8036576605e-17
2.2908676528e-05 1.5690009141e-19 1.8286529359e-17
2.3067471887e-05 1.5893726172e-19 1.8539938917e-17
2.3227367964e-05 1.6099936080e-19 1.8796852933e-17
2.3388372387e-05 1.6308665391e-19 1.9057319716e-17
2.3550492839e-05 1.6519940804e-19 1.9321388238e-17
2.3713737057e-05 1.6733789183e-19 1.9589108140e-17
2.3878112829e-05 1.6950237559e-19 1.9860529746e-17
2.4043628000e-05 1.7169313126e-19 2.0135704069e-17
2.4210290467e-05 1.7391043234e-19 2.0414682821e-17
2.4378108184e-05 1.7615455392e-19 2.0697518424e-17
2.4547089157e-05 1.7842577261e-19 2.0984264016e-17
2.4717241450e-05 1.8072436651e-19 2.1274973468e-17
2.4888573183e-05 1.8305061515e-19 2.1569701383e-17
2.5061092530e-05 1.8540479950e-19 2.1868503117e-17
2.5234807725e-05 1.8778720189e-19 2.2171434781e-17
2.5409727055e-05 1.9019810597e-19 2.2478553258e-17
2.5585858869e-05 1.9263779667e-19 2.2789916207e-17
2.5763211570e-05 1.9510656015e-19 2.3105582077e-17
2.5941793621e-05 1.9760468376e-19 2.3425610119e-17
2.6121613544e-05 2.0013245597e-19 2.3750060393e-17
2.6302679919e-05 2.0269016631e-19 2.4078993784e-17
2.6485001386e-05 2.0527810533e-19 2.4412472008e-17
2.6668586645e-05 2.0789656453e-19 2.4750557626e-17
2.6853444457e-05 2.1054583629e-19 2.5093314055e-17
2.7039583641e-05 2.1322621381e-19 2.5440805580e-17
2.7227013081e-05 2.1593799105e-19 2.5793097366e-17
2.7415741719e-05 2.1868146264e-19 2.6150255468e-17
2.7605778562e-05 2.2145692379e-19 2.6512346846e-17
2.7797132678e-05 2.2426467026e-19 2.6879439374e-17
2.7989813196e-05 2.2710499824e-19 2.7251601855e-17
2.8183829313e-05 2.2997820426e-19 2.7628904032e-17
2.8379190284e-05 2.3288458511e-19 2.8011416602e-17
2.8575905434e-05 2.3582443778e-19 2.8399211228e-17
2.8773984147e-05 2.3879805930e-19 2.8792360552e-17
2.8973435877e-05 2.4180574668e-19 2.9190938209e-17
2.9174270140e-05 2.4484779680e-19 2.9595018838e-17
2.9376496520e-05 2.4792450630e-19 3.0004678101e-17
2.9580124666e-05 2.5103617146e-19 3.0419992690e-17
2.9785164294e-05 2.5418308807e-19 3.0841040346e-17
2.9991625190e-05 2.5736555136e-19 3.1267899871e-17
3.0199517204e-05 2.6058385580e-19 3.1700651144e-17
3.0408850257e-05 2.6383829504e-19 3.2139375131e-17
3.0619634337e-05 2.6712916170e-19 3.2584153906e-17
3.0831879502e-05 2.7045674730e-19 3.3035070661e-17
3.1045595881e-05 2.7382134207e-19 3.3492209724e-17
3.1260793671e-05 2.7722323479e-19 3.3955656574e-17
3.1477483141e-05 2.8066271269e-19 3.4425497854e-17
3.1695674630e-05 2.8414006120e-19 3.4901821388e-17
3.1915378551e-05 2.8765556386e-19 3.5384716201e-17
3.2136605386e-05 2.9120950209e-19 3.5874272528e-17
3.2359365693e-05 2.9480215504e-19 3.6370581835e-17
3.2583670100e-05 2.9843379939e-19 3.6873736835e-17
3.2809529311e-05 3.0210470915e-19 3.7383831502e-17
3.3036954104e-05 3.0581515547e-19 3.7900961093e-17
3.3265955329e-05 3.0956540641e-19 3.8425222162e-17
3.3496543916e-05 3.1335572676e-19 3.8956712576e-17
3.3728730866e-05 3.1718637778e-19 3.9495531535e-17
3.3962527259e-05 3.2105761698e-19 4.0041779592e-17
3.4197944251e-05 3.2496969788e-19 4.0595558664e-17
3.4434993076e-05 3.2892286978e-19 4.1156972060e-17
3.4673685045e-05 3.3291737749e-19 4.1726124490e-17
3.4914031548e-05 3.3695346104e-19 4.2303122092e-17
3.5156044053e-05 3.4103135546e-19 4.2888072445e-17
3.5399734108e-05 3.4515129046e-19 4.3481084593e-17
3.5645113343e-05 3.4931349012e-19 4.4082269061e-17
3.5892193465e-05 3.5351817265e-19 4.4691737876e-17
3.6140986264e-05 3.5776555002e-19 4.5309604590e-17
3.6391503613e-05 3.6205582767e-19 4.5935984295e-17
3.6643757465e-05 3.6638920416e-19 4.6570993649e-17
3.6897759857e-05 3.7076587082e-19 4.7214750893e-17
3.7153522910e-05 3.7518601144e-19 4.7867375873e-17
3.7411058827e-05 3.7964980184e-19 4.8528990065e-17
3.7670379898e-05 3.8415740952e-19 4.9199716592e-17
3.7931498497e-05 3.8870899330e-19 4.9879680247e-17
3.8194427084e-05 3.9330470284e-19 5.0569007519e-17
3.8459178205e-05 3.9794467831e-19 5.1267826611e-17
3.8725764492e-05 4.0262904990e-19 5.1976267465e-17
3.8994198668e-05 4.0735793739e-19 5.2694461787e-17
3.9264493540e-05 4.1213144971e-19 5.3422543066e-17
3.9536662007e-05 4.1694968443e-19 5.4160646601e-17
3.9810717055e-05 4.2181272733e-19 5.4908909526e-17
4.0086671763e-05 4.2672065182e-19 5.5667470832e-17
4.0364539297e-05 4.3167351850e-19 5.6436471393e-17
4.0644332917e-05 4.3667137455e-19 5.7216053990e-17
4.0926065973e-05 4.4171425324e-19 5.8006363338e-17
4.1209751910e-05 4.4680217332e-19 5.8807546111e-17
4.1495404263e-05 4.5193513843e-19 5.9619750967e-17
4.1783036665e-05 4.5711313654e-19 6.0443128577e-17
4.2072662838e-05 4.6233613925e-19 6.1277831650e-17
4.2364296605e-05 4.6760410121e-19 6.2124014958e-17
4.2657951880e-05 4.7291695942e-19 6.2981835368e-17
4.2953642676e-05 4.7827463255e-19 6.3851451866e-17
4.3251383104e-05 4.8367702023e-19 6.4733025588e-17
4.3551187369e-05 4.8912400234e-19 6.5626719846e-17
4.3853069777e-05 4.9461543821e-19 6.6532700158e-17
4.4157044735e-05 5.0015116589e-19 6.7451134277e-17
4.4463126747e-05 5.0573100132e-19 6.8382192222e-17
4.4771330418e-05 5.1135473754e-19 6.9326046305e-17
4.5081670454e-05 5.1702214378e-19 7.0282871164e-17
4.5394161665e-05 5.2273296464e-19 7.1252843794e-17
4.5708818961e-05 5.2848691915e-19 7.2236143575e-17
4.6025657358e-05 5.3428369984e-19 7.3232952308e-17
4.6344691974e-05 5.4012297179e-19 7.4243454241e-17
4.6665938031e-05 5.4600437165e-19 7.5267836109e-17
4.6989410861e-05 5.5192750655e-19 7.6306287159e-17
4.7315125896e-05 5.5789195315e-19 7.7358999191e-17
4.7643098681e-05 5.6389725644e-19 7.8426166582e-17
4.7973344864e-05 5.6994292872e-19 7.9507986331e-17
4.8305880204e-05 5.7602844835e-19 8.0604658085e-17
4.8640720569e-05 5.8215325862e-19 8.1716384176e-17
4.8977881937e-05 5.8831676651e-19 8.2843369661e-17
4.9317380395e-05 5.9451834139e-19 8.3985822350e-17
4.9659232145e-05 6.0075731374e-19 8.5143952848e-17
5.0003453498e-05 6.0703297379e-19 8.6317974590e-17
5.0350060879e-05 6.1334457011e-19 8.7508103878e-17
5.0699070827e-05 6.1969130821e-19 8.8714559919e-17
5.1050499998e-05 6.2607234902e-19 8.9937564861e-17
5.1404365158e-05 6.3248680736e-19 9.1177343836e-17
5.1760683195e-05 6.3893375038e-19 9.2434124996e-17
5.2119471111e-05 6.4541219594e-19 9.3708139550e-17
5.2480746025e-05 6.5192111087e-19 9.4999621810e-17
5.2844525178e-05 6.5845940929e-19 9.6308809229e-17
5.3210825927e-05 6.6502595077e-19 9.7635942440e-17
5.3579665751e-05 6.7161953850e-19 9.8981265299e-17
5.3951062252e-05 6.7823891737e-19 1.0034502493e-16
5.4325033149e-05 6.8488277198e-19 1.0172747176e-16
5.4701596289e-05 6.9154972457e-19 1.0312885957e-16
5.5080769641e-05 6.9823833296e-19 1.0454944553e-16
5.5462571296e-05 7.0494708830e-19 1.0598949027e-16
5.5847019474e-05 7.1167441280e-19 1.0744925787e-16
5.6234132519e-05 7.1841865742e-19 1.0892901597e-16
5.6623928904e-05 7.2517809942e-19 1.1042903577e-16
5.7016427228e-05 7.3195093980e-19 1.1194959209e-16
5.7411646221e-05 7.3873530072e-19 1.1349096341e-16
5.7809604741e-05 7.4552922278e-19 1.1505343196e-16
5.8210321777e-05 7.5233066217e-19 1.1663728369e-16
5.8613816451e-05 7.5913748776e-19 1.1824280839e-16
5.9020108017e-05 7.6594747803e-19 1.1987029971e-16
5.9429215862e-05 7.7275831788e-19 1.2152005521e-16
5.9841159506e-05 7.7956759532e-19 1.2319237640e-16
6.0255958607e-05 7.8637279803e-19 1.2488756882e-16
6.0673632959e-05 7.9317130967e-19 1.2660594207e-16
6.1094202491e-05 7.9996040612e-19 1.2834780986e-16
6.1517687271e-05 8.0673725148e-19 1.3011349009e-16
6.1944107508e-05 8.1349889384e-19 1.3190330486e-16
6.2373483548e-05 8.2024226090e-19 1.3371758057e-16
6.2805835881e-05 8.2696415522e-19 1.3555664795e-16
6.3241185138e-05 8.3366124926e-19 1.3742084211e-16
6.3679552091e-05 8.4033008006e-19 1.3931050261e-16
6.4120957659e-05 8.4696704355e-19 1.4122597352e-16
6.4565422903e-05 8.5356838845e-19 1.4316760347e-16
6.5012969034e-05 8.6013020957e-19 1.4513574569e-16
6.5463617407e-05 8.6664844067e-19 1.4713075813e-16
6.5917389524e-05 8.7311884643e-19 1.4915300342e-16
6.6374307040e-05 8.7953701372e-19 1.5120284905e-16
6.6834391757e-05 8.8589834167e-19 1.5328066732e-16
6.7297665628e-05 8.9219803054e-19 1.5538683548e-16
6.7764150761e-05 8.9843106879e-19 1.5752173575e-16
6.8233869414e-05 9.0459221808e-19 1.5968575542e-16
6.8706844001e-05 9.1067599536e-19 1.6187928686e-16
6.9183097092e-05 9.1667665101e-19 1.6410272764e-16
6.9662651411e-05 9.2258814166e-19 1.6635648057e-16
7.0145529842e-05 9.2840409518e-19 1.6864095377e-16
7.0631755426e-05 9.3411776401e-19 1.7095656071e-16
7.1121351365e-05 9.3972196050e-19 1.7330372035e-16
7.1614341021e-05 9.4520896241e-19 1.7568285712e-16
7.2110747918e-05 9.5057036591e-19 1.7809440107e-16
7.2610595744e-05 9.5579683711e-19 1.8053878787e-16
7.3113908348e-05 9.6087764060e-19 1.8301645894e-16
7.3620709749e-05 9.6579957122e-19 1.8552786148e-16
7.4131024130e-05 9.7054357334e-19 1.8807344857e-16
7.4644875841e-05 9.7506092346e-19 1.9065367923e-16
7.5162289402e-05 9.7938904011e-19 1.9326901849e-16
7.5683289502e-05 9.8356511894e-19 1.9591993749e-16
7.6207901003e-05 9.8758167812e-19 1.9860691351e-16
7.6736148936e-05 9.9143099434e-19 2.0133043011e-16
7.7268058510e-05 9.9510509585e-19 2.0409097716e-16
7.7803655104e-05 9.9859575536e-19 2.0688905093e-16
7.8342964277e-05 1.0018944828e-18 2.0972515416e-16
7.8886011762e-05 1.0049925175e-18 2.1259979620e-16
7.9432823472e-05 1.0078808212e-18 2.1551349299e-16
7.9983425501e-05 1.0105500690e-18 2.1846676722e-16
8.0537844120e-05 1.0129906423e-18 2.2146014842e-16
8.1096105785e-05 1.0151926199e-18 2.2449417296e-16
8.1658237136e-05 1.0171457692e-18 2.2756938424e-16
8.2224264995e-05 1.0188395378e-18 2.3068633270e-16
8.2794216371e-05 1.0202630444e-18 2.3384557593e-16
8.3368118462e-05 1.0214050689e-18 2.3704767879e-16
8.3945998652e-05 1.0222540434e-18 2.4029321344e-16
8.4527884516e-05 1.0227980424e-18 2.4358275948e-16
8.5113803820e-05 1.0230247720e-18 2.4691690403e-16
8.5703784523e-05 1.0229215601e-18 2.5029624178e-16
8.6297854777e-05 1.0224753456e-18 2.5372137515e-16
8.6896042929e-05 1.0216726673e-18 2.5719291433e-16
8.7498377523e-05 1.0204996525e-18 2.6071147742e-16
8.8104887301e-05 1.0189420058e-18 2.6427769048e-16
8.8715601204e-05 1.0169849968e-18 2.6789218766e-16
8.9330548373e-05 1.0146134479e-18 2.7155561128e-16
8.9949758153e-05 1.0118117220e-18 2.7526861194e-16
9.0573260090e-05 1.0085637092e-18 2.7903184862e-16
9.1201083936e-05 1.0048528137e-18 2.8284598877e-16
9.1833259648e-05 1.0006619403e-18 2.8671170843e-16
9.2469817394e-05 9.9597347978e-19 2.9062969231e-16
9.3110787547e-05 9.9076929522e-19 2.9460063390e-16
9.3756200693e-05 9.8503070664e-19 2.9862523562e-16
9.4406087629e-05 9.7873847597e-19 3.0270420885e-16
9.5060479366e-05 9.7187279132e-19 3.0683827410e-16
9.5719407129e-05 9.6441325092e-19 3.1102816107e-16
9.6382902362e-05 9.5633884652e-19 3.1527460881e-16
9.7050996725e-05 9.4762794638e-19 3.1957836580e-16
9.7723722096e-05 9.3825827781e-19 3.2394019005e-16
9.8401110576e-05 9.2820690910e-19 3.2836084925e-16
9.9083194489e-05 9.1745023109e-19 3.3284112086e-16
9.9770006382e-05 9.0596393811e-19 3.3738179223e-16
1.0046157903e-04 8.9372300839e-19 3.4198366070e-16
1.0115794543e-04 8.8070168398e-19 3.4664753376e-16
1.0185913881e-04 8.6687344997e-19 3.5137422912e-16
1.0256519263e-04 8.5221101325e-19 3.5616457487e-16
1.0327614058e-04 8.3668628051e-19 3.6101940956e-16
1.0399201658e-04 8.2027033570e-19 3.6593958236e-16
1.0471285481e-04 8.0293341675e-19 3.7092595317e-16
1.0543868964e-04 7.8464489166e-19 3.7597939273e-16
1.0616955572e-04 7.6537323379e-19 3.8110078278e-16
1.0690548792e-04 7.4508599643e-19 3.8629101612e-16
1.0764652136e-04 7.2374978659e-19 3.9155099684e-16
1.0839269140e-04 7.0133023794e-19 3.9688164033e-16
1.0914403364e-04 6.7779198282e-19 4.0228387352e-16
1.0990058394e-04 6.5309862343e-19 4.0775863494e-16
1.1066237840e-04 6.2721270192e-19 4.1330687486e-16
1.1142945336e-04 6.0009566950e-19 4.1892955546e-16
1.1220184543e-04 5.7170785435e-19 4.2462765094e-16
1.1297959147e-04 5.4200842833e-19 4.3040214765e-16
1.1376272858e-04 5.1095537232e-19 4.3625404422e-16
1.1455129414e-04 4.7850544004e-19 4.4218435174e-16
1.1534532578e-04 4.4461412017e-19 4.4819409386e-16
1.1614486138e-04 4.0923559656e-19 4.5428430694e-16
1.1694993910e-04 3.7232270609e-19 4.6045604018e-16
1.1776059735e-04 3.3382689390e-19 4.6671035581e-16
1.1857687482e-04 2.9369816528e-19 4.7304832918e-16
1.1939881045e-04 2.5188503340e-19 4.7947104890e-16
1.2022644346e-04 2.0833446155e-19 4.8597961705e-16
1.2105981336e-04 1.6299179818e-19 4.9257514928e-16
1.2189895989e-04 1.1580070150e-19 4.9925877494e-16
1.2274392312e-04 6.6703048965e-20 5.0603163727e-16
1.2359474334e-04 1.5638822889e-20 5.1289489355e-16
1.2445146118e-04 -3.7454043589e-20 5.1984971522e-16
1.2531411749e-04 -9.2639892702e-20 5.2689728804e-16
1.2618275346e-04 -1.4998571453e-19 5.3403881228e-16
1.2705741052e-04 -2.0956186721e-19 5.4127550283e-16
1.2793813042e-04 -2.7144386800e-19 5.4860858936e-16
1.2882495517e-04 -3.3572023940e-19 5.5603931651e-16
1.2971792710e-04 -4.0249697300e-19 5.6356894403e-16
1.3061708881e-04 -4.7175786304e-19 5.7119874692e-16
1.3152248322e-04 -5.4357143377e-19 5.7893001562e-16
1.3243415352e-04 -6.1801430025e-19 5.8676405613e-16
1.3335214322e-04 -6.9516521965e-19 5.9470219024e-16
1.3427649611e-04 -7.7510514950e-19 6.0274575562e-16
1.3520725632e-04 -8.5791730765e-19 6.1089610601e-16
1.3614446825e-04 -9.4368723378e-19 6.1915461141e-16
1.3708817662e-04 -1.0325028526e-18 6.2752265821e-16
1.3803842646e-04 -1.1244545385e-18 6.3600164937e-16
1.3899526312e-04 -1.2196351828e-18 6.4459300459e-16
1.3995873226e-04 -1.3181402614e-18 6.5329816048e-16
1.4092887984e-04 -1.4200679057e-18 6.6211857071e-16
1.4190575217e-04 -1.5255189744e-18 6.7105570619e-16
1.4288939585e-04 -1.6345971280e-18 6.8011105527e-16
1.4387985783e-04 -1.7474089046e-18 6.8928612384e-16
1.4487718535e-04 -1.8640637982e-18 6.9858243559e-16
