# phi V_T=1e-05 V_T=1e-03 V_T=1e-01
2.044999999999999929e+00 -2.316926002283890840e-01 -1.089845937843836321e-01 -1.366193746827995721e-02
2.047499999999999876e+00 -2.328276486813715407e-01 -1.095183193588614573e-01 -1.371532930617810030e-02
2.049999999999999822e+00 -2.339668624373859029e-01 -1.100540028802077380e-01 -1.376886200186595161e-02
2.052500000000000213e+00 -2.351102516743020232e-01 -1.105916491309988092e-01 -1.382253575176092819e-02
2.055000000000000160e+00 -2.362578265824092361e-01 -1.111312628996446172e-01 -1.387635075232364346e-02
2.057500000000000107e+00 -2.374095973644165247e-01 -1.116728489803896079e-01 -1.393030720005803552e-02
2.060000000000000053e+00 -2.385655742354526598e-01 -1.122164121733117692e-01 -1.398440529151122498e-02
2.062500000000000000e+00 -2.397257674230658386e-01 -1.127619572843231444e-01 -1.403864522327361551e-02
2.064999999999999947e+00 -2.408901871672239903e-01 -1.133094891251697073e-01 -1.409302719197887133e-02
2.067499999999999893e+00 -2.420588437203142762e-01 -1.138590125134316261e-01 -1.414755139430391370e-02
2.069999999999999840e+00 -2.432317473471440894e-01 -1.144105322725227220e-01 -1.420221802696886720e-02
2.072500000000000231e+00 -2.444089083249396388e-01 -1.149640532316909686e-01 -1.425702728673716550e-02
2.075000000000000178e+00 -2.455903369433470318e-01 -1.155195802260179233e-01 -1.431197937041543168e-02
2.077500000000000124e+00 -2.467760435044324130e-01 -1.160771180964196708e-01 -1.436707447485362221e-02
2.080000000000000071e+00 -2.479660383226807430e-01 -1.166366716896458239e-01 -1.442231279694487257e-02
2.082500000000000018e+00 -2.491603317249970473e-01 -1.171982458582799536e-01 -1.447769453362558224e-02
2.084999999999999964e+00 -2.503589340507059169e-01 -1.177618454607400056e-01 -1.453321988187542858e-02
2.087499999999999911e+00 -2.515618556515515358e-01 -1.183274753612773983e-01 -1.458888903871734775e-02
2.089999999999999858e+00 -2.527691068916975148e-01 -1.188951404299776055e-01 -1.464470220121748267e-02
2.092500000000000249e+00 -2.539806981477271131e-01 -1.194648455427604339e-01 -1.470065956648525414e-02
2.095000000000000195e+00 -2.551966398086432108e-01 -1.200365955813790381e-01 -1.475676133167334002e-02
2.097500000000000142e+00 -2.564169422758680872e-01 -1.206103954334208639e-01 -1.481300769397765095e-02
2.100000000000000089e+00 -2.576416159632439751e-01 -1.211862499923073572e-01 -1.486939885063736158e-02
2.102500000000000036e+00 -2.588706712970325619e-01 -1.217641641572938804e-01 -1.492593499893490883e-02
2.104999999999999982e+00 -2.601041187159147672e-01 -1.223441428334695880e-01 -1.498261633619593289e-02
2.107499999999999929e+00 -2.613419686709918532e-01 -1.229261909317577450e-01 -1.503944305978939175e-02
2.109999999999999876e+00 -2.625842316257838704e-01 -1.235103133689155891e-01 -1.509641536712746403e-02
2.112499999999999822e+00 -2.638309180562310452e-01 -1.240965150675341772e-01 -1.515353345566556459e-02
2.115000000000000213e+00 -2.650820384506928362e-01 -1.246848009560387605e-01 -1.521079752290238271e-02
2.117500000000000160e+00 -2.663376033099482676e-01 -1.252751759686880906e-01 -1.526820776637983351e-02
2.120000000000000107e+00 -2.675976231471961508e-01 -1.258676450455753493e-01 -1.532576438368310479e-02
2.122500000000000053e+00 -2.688621084880548073e-01 -1.264622131326273435e-01 -1.538346757244064833e-02
2.125000000000000000e+00 -2.701310698705623459e-01 -1.270588851816051301e-01 -1.544131753032413137e-02
2.127499999999999947e+00 -2.714045178451760520e-01 -1.276576661501034604e-01 -1.549931445504848515e-02
2.129999999999999893e+00 -2.726824629747732764e-01 -1.282585610015510857e-01 -1.555745854437191530e-02
2.132499999999999840e+00 -2.739649158346503799e-01 -1.288615747052108962e-01 -1.561574999609584985e-02
2.135000000000000231e+00 -2.752518870125240658e-01 -1.294667122361796430e-01 -1.567418900806499815e-02
2.137500000000000178e+00 -2.765433871085297701e-01 -1.300739785753877720e-01 -1.573277577816727460e-02
2.140000000000000124e+00 -2.778394267352231606e-01 -1.306833787095999788e-01 -1.579151050433387493e-02
2.142500000000000071e+00 -2.791400165175791370e-01 -1.312949176314147925e-01 -1.585039338453924501e-02
2.145000000000000018e+00 -2.804451670929924423e-01 -1.319086003392648254e-01 -1.590942461680110165e-02
2.147499999999999964e+00 -2.817548891112772180e-01 -1.325244318374164954e-01 -1.596860439918037361e-02
2.149999999999999911e+00 -2.830691932346675044e-01 -1.331424171359703590e-01 -1.602793292978126061e-02
2.152499999999999858e+00 -2.843880901378162962e-01 -1.337625612508605011e-01 -1.608741040675119860e-02
2.155000000000000249e+00 -2.857115905077970419e-01 -1.343848692038556725e-01 -1.614703702828093265e-02
2.157500000000000195e+00 -2.870397050441018116e-01 -1.350093460225577635e-01 -1.620681299260435387e-02
2.160000000000000142e+00 -2.883724444586431845e-01 -1.356359967404031919e-01 -1.626673849799870758e-02
2.162500000000000089e+00 -2.897098194757524170e-01 -1.362648263966620144e-01 -1.632681374278444411e-02
2.165000000000000036e+00 -2.910518408321812189e-01 -1.368958400364385097e-01 -1.638703892532524312e-02
2.167499999999999982e+00 -2.923985192771005326e-01 -1.375290427106708180e-01 -1.644741424402806559e-02
2.169999999999999929e+00 -2.937498655721005325e-01 -1.381644394761308570e-01 -1.650793989734317124e-02
2.172499999999999876e+00 -2.951058904911916247e-01 -1.388020353954246555e-01 -1.656861608376394498e-02
2.175000000000000266e+00 -2.964666048208037807e-01 -1.394418355369923812e-01 -1.662944300182715371e-02
2.177500000000000213e+00 -2.978320193597853716e-01 -1.400838449751076187e-01 -1.669042085011272422e-02
2.180000000000000160e+00 -2.992021449194059990e-01 -1.407280687898783966e-01 -1.675154982724389591e-02
2.182500000000000107e+00 -3.005769923233538310e-01 -1.413745120672464661e-01 -1.681283013188708542e-02
2.185000000000000053e+00 -3.019565724077368229e-01 -1.420231798989876615e-01 -1.687426196275207402e-02
2.187500000000000000e+00 -3.033408960210828287e-01 -1.426740773827115394e-01 -1.693584551859179249e-02
2.189999999999999947e+00 -3.047299740243388788e-01 -1.433272096218620173e-01 -1.699758099820245644e-02
2.192499999999999893e+00 -3.061238172908719579e-01 -1.439825817257165963e-01 -1.705946860042352811e-02
2.194999999999999840e+00 -3.075224367064682274e-01 -1.446401988093868607e-01 -1.712150852413775459e-02
2.197500000000000231e+00 -3.089258431693340246e-01 -1.453000659938185335e-01 -1.718370096827109839e-02
2.200000000000000178e+00 -3.103340475900944750e-01 -1.459621884057907271e-01 -1.724604613179276519e-02
2.202500000000000124e+00 -3.117470608917948804e-01 -1.466265711779170533e-01 -1.730854421371524898e-02
2.205000000000000071e+00 -3.131648940098998302e-01 -1.472932194486449575e-01 -1.737119541309425225e-02
2.207500000000000018e+00 -3.145875578922938121e-01 -1.479621383622557185e-01 -1.743399992902876228e-02
2.209999999999999964e+00 -3.160150634992810459e-01 -1.486333330688646426e-01 -1.749695796066102343e-02
2.212499999999999911e+00 -3.174474218035843731e-01 -1.493068087244210917e-01 -1.756006970717650592e-02
2.214999999999999858e+00 -3.188846437903475328e-01 -1.499825704907079837e-01 -1.762333536780391618e-02
2.217500000000000249e+00 -3.203267404571329413e-01 -1.506606235353429302e-01 -1.768675514181527325e-02
2.220000000000000195e+00 -3.217737228139226913e-01 -1.513409730317765711e-01 -1.775032922852576994e-02
2.222500000000000142e+00 -3.232256018831186628e-01 -1.520236241592942128e-01 -1.781405782729391513e-02
2.225000000000000089e+00 -3.246823886995425790e-01 -1.527085821030148838e-01 -1.787794113752144004e-02
2.227500000000000036e+00 -3.261440943104350065e-01 -1.533958520538915293e-01 -1.794197935865332258e-02
2.229999999999999982e+00 -3.276107297754571324e-01 -1.540854392087108449e-01 -1.800617269017780811e-02
2.232499999999999929e+00 -3.290823061666887095e-01 -1.547773487700940531e-01 -1.807052133162636437e-02
2.234999999999999876e+00 -3.305588345686296670e-01 -1.554715859464958494e-01 -1.813502548257377514e-02
2.237500000000000266e+00 -3.320403260781998322e-01 -1.561681559522050400e-01 -1.819968534263801535e-02
2.240000000000000213e+00 -3.335267918047373770e-01 -1.568670640073442646e-01 -1.826450111148027536e-02
2.242500000000000160e+00 -3.350182428700012038e-01 -1.575683153378702184e-01 -1.832947298880510667e-02
2.245000000000000107e+00 -3.365146904081695034e-01 -1.582719151755735687e-01 -1.839460117436023459e-02
2.247500000000000053e+00 -3.380161455658398650e-01 -1.589778687580789274e-01 -1.845988586793664496e-02
2.250000000000000000e+00 -3.395226195020299986e-01 -1.596861813288447673e-01 -1.852532726936860843e-02
2.252499999999999947e+00 -3.410341233881763467e-01 -1.603968581371637558e-01 -1.859092557853359376e-02
2.254999999999999893e+00 -3.425506684081357500e-01 -1.611099044381621437e-01 -1.865668099535238225e-02
2.257499999999999840e+00 -3.440722657581840593e-01 -1.618253254928004869e-01 -1.872259371978893597e-02
2.260000000000000231e+00 -3.455989266470171906e-01 -1.625431265678732029e-01 -1.878866395185055035e-02
2.262500000000000178e+00 -3.471306622957501808e-01 -1.632633129360084312e-01 -1.885489189158770507e-02
2.265000000000000124e+00 -3.486674839379177437e-01 -1.639858898756684502e-01 -1.892127773909413682e-02
2.267500000000000071e+00 -3.502094028194745468e-01 -1.647108626711494272e-01 -1.898782169450686022e-02
2.270000000000000018e+00 -3.517564301987945452e-01 -1.654382366125816961e-01 -1.905452395800613305e-02
2.272499999999999964e+00 -3.533085773466713708e-01 -1.661680169959292297e-01 -1.912138472981548404e-02
2.274999999999999911e+00 -3.548658555463183872e-01 -1.669002091229903617e-01 -1.918840421020165388e-02
2.277499999999999858e+00 -3.564282760933679128e-01 -1.676348183013968152e-01 -1.925558259947463338e-02
2.280000000000000249e+00 -3.579958502958731081e-01 -1.683718498446148126e-01 -1.932292009798772942e-02
2.282500000000000195e+00 -3.595685894743052557e-01 -1.691113090719441048e-01 -1.939041690613739141e-02
2.285000000000000142e+00 -3.611465049615560918e-01 -1.698532013085185532e-01 -1.945807322436342301e-02
2.287500000000000089e+00 -3.627296081029365293e-01 -1.705975318853061584e-01 -1.952588925314882942e-02
2.290000000000000036e+00 -3.643179102561776572e-01 -1.713443061391087263e-01 -1.959386519301990412e-02
2.292499999999999982e+00 -3.659114227914296857e-01 -1.720935294125617854e-01 -1.966200124454612827e-02
2.294999999999999929e+00 -3.675101570912624460e-01 -1.728452070541351693e-01 -1.973029760834026092e-02
2.297499999999999876e+00 -3.691141245506656121e-01 -1.735993444181326006e-01 -1.979875448505832858e-02
2.300000000000000266e+00 -3.707233365770482569e-01 -1.743559468646917188e-01 -1.986737207539964259e-02
2.302500000000000213e+00 -3.723378045902385192e-01 -1.751150197597838853e-01 -1.993615058010667074e-02
2.305000000000000160e+00 -3.739575400224853796e-01 -1.758765684752146841e-01 -2.000509019996520726e-02
2.307500000000000107e+00 -3.755825543184561077e-01 -1.766405983886236708e-01 -2.007419113580425143e-02
2.310000000000000053e+00 -3.772128589352383154e-01 -1.774071148834841793e-01 -2.014345358849614284e-02
2.312500000000000000e+00 -3.788484653423391801e-01 -1.781761233491035712e-01 -2.021287775895631855e-02
2.314999999999999947e+00 -3.804893850216855000e-01 -1.789476291806231523e-01 -2.028246384814362882e-02
2.317499999999999893e+00 -3.821356294676226950e-01 -1.797216377790183117e-01 -2.035221205706006647e-02
2.319999999999999840e+00 -3.837872101869170272e-01 -1.804981545510981888e-01 -2.042212258675088488e-02
2.322500000000000231e+00 -3.854441386987544904e-01 -1.812771849095061172e-01 -2.049219563830466731e-02
2.325000000000000178e+00 -3.871064265347389788e-01 -1.820587342727190694e-01 -2.056243141285319861e-02
2.327500000000000124e+00 -3.887740852388955615e-01 -1.828428080650480181e-01 -2.063283011157144090e-02
2.330000000000000071e+00 -3.904471263676680959e-01 -1.836294117166382689e-01 -2.070339193567773128e-02
2.332500000000000018e+00 -3.921255614899206710e-01 -1.844185506634686555e-01 -2.077411708643360500e-02
2.334999999999999964e+00 -3.938094021869360528e-01 -1.852102303473521505e-01 -2.084500576514383696e-02
2.337499999999999911e+00 -3.954986600524177387e-01 -1.860044562159357817e-01 -2.091605817315645224e-02
2.339999999999999858e+00 -3.971933466924880141e-01 -1.868012337227002717e-01 -2.098727451186272949e-02
2.342500000000000249e+00 -3.988934737256891183e-01 -1.876005683269605651e-01 -2.105865498269725994e-02
2.345000000000000195e+00 -4.005990527829822456e-01 -1.884024654938652454e-01 -2.113019978713780167e-02
2.347500000000000142e+00 -4.023100955077489882e-01 -1.892069306943970075e-01 -2.120190912670536290e-02
2.350000000000000089e+00 -4.040266135557898930e-01 -1.900139694053726014e-01 -2.127378320296427830e-02
2.352500000000000036e+00 -4.057486185953257940e-01 -1.908235871094427216e-01 -2.134582221752208755e-02
2.354999999999999982e+00 -4.074761223069963134e-01 -1.916357892950918129e-01 -2.141802637202956314e-02
2.357499999999999929e+00 -4.092091363838611384e-01 -1.924505814566385975e-01 -2.149039586818078315e-02
2.359999999999999876e+00 -4.109476725313996326e-01 -1.932679690942352424e-01 -2.156293090771302379e-02
2.362500000000000266e+00 -4.126917424675110024e-01 -1.940879577138686085e-01 -2.163563169240681830e-02
2.365000000000000213e+00 -4.144413579225125210e-01 -1.949105528273586130e-01 -2.170849842408598476e-02
2.367500000000000160e+00 -4.161965306391429142e-01 -1.957357599523598668e-01 -2.178153130461759138e-02
2.370000000000000107e+00 -4.179572723725595296e-01 -1.965635846123604813e-01 -2.185473053591188708e-02
2.372500000000000053e+00 -4.197235948903392244e-01 -1.973940323366829008e-01 -2.192809631992247849e-02
2.375000000000000000e+00 -4.214955099724793652e-01 -1.982271086604832089e-01 -2.200162885864611478e-02
2.377499999999999947e+00 -4.232730294113954406e-01 -1.990628191247515999e-01 -2.207532835412287855e-02
2.379999999999999893e+00 -4.250561650119240031e-01 -1.999011692763121850e-01 -2.214919500843610251e-02
2.382499999999999840e+00 -4.268449285913203939e-01 -2.007421646678229643e-01 -2.222322902371230355e-02
2.385000000000000231e+00 -4.286393319792594081e-01 -2.015858108577760766e-01 -2.229743060212133199e-02
2.387500000000000178e+00 -4.304393870178362946e-01 -2.024321134104972442e-01 -2.237179994587619111e-02
2.390000000000000124e+00 -4.322451055615644799e-01 -2.032810778961465226e-01 -2.244633725723321413e-02
2.392500000000000071e+00 -4.340564994773780105e-01 -2.041327098907178006e-01 -2.252104273849193927e-02
2.395000000000000018e+00 -4.358735806446308314e-01 -2.049870149760388560e-01 -2.259591659199524510e-02
2.397499999999999964e+00 -4.376963609550951761e-01 -2.058439987397714666e-01 -2.267095902012911807e-02
2.399999999999999911e+00 -4.395248523129645646e-01 -2.067036667754114376e-01 -2.274617022532292310e-02
2.402499999999999858e+00 -4.413590666348504166e-01 -2.075660246822882693e-01 -2.282155041004919893e-02
2.405000000000000249e+00 -4.431990158497849386e-01 -2.084310780655659889e-01 -2.289709977682380382e-02
2.407500000000000195e+00 -4.450447118992194029e-01 -2.092988325362415414e-01 -2.297281852820573511e-02
2.410000000000000142e+00 -4.468961667370242585e-01 -2.101692937111470649e-01 -2.304870686679738601e-02
2.412500000000000089e+00 -4.487533923294906302e-01 -2.110424672129476986e-01 -2.312476499524422635e-02
2.415000000000000036e+00 -4.506164006553283752e-01 -2.119183586701431088e-01 -2.320099311623517735e-02
2.417499999999999982e+00 -4.524852037056675269e-01 -2.127969737170664344e-01 -2.327739143250227849e-02
2.419999999999999929e+00 -4.543598134840569625e-01 -2.136783179938852584e-01 -2.335396014682080898e-02
2.422499999999999876e+00 -4.562402420064660125e-01 -2.145623971466006641e-01 -2.343069946200941264e-02
2.425000000000000266e+00 -4.581265013012828513e-01 -2.154492168270482899e-01 -2.350760958092987588e-02
2.427500000000000213e+00 -4.600186034093154408e-01 -2.163387826928969693e-01 -2.358469070648725949e-02
2.430000000000000160e+00 -4.619165603837914191e-01 -2.172311004076498964e-01 -2.366194304162993339e-02
2.432500000000000107e+00 -4.638203842903581564e-01 -2.181261756406444874e-01 -2.373936678934945518e-02
2.435000000000000053e+00 -4.657300872070824771e-01 -2.190240140670513813e-01 -2.381696215268061176e-02
2.437500000000000000e+00 -4.676456812244509376e-01 -2.199246213678760220e-01 -2.389472933470154076e-02
2.439999999999999947e+00 -4.695671784453693820e-01 -2.208280032299569373e-01 -2.397266853853355362e-02
2.442499999999999893e+00 -4.714945909851637751e-01 -2.217341653459675710e-01 -2.405077996734122578e-02
2.444999999999999840e+00 -4.734279309715785367e-01 -2.226431134144142843e-01 -2.412906382433238628e-02
2.447500000000000231e+00 -4.753672105447790952e-01 -2.235548531396385485e-01 -2.420752031275820448e-02
2.450000000000000178e+00 -4.773124418573494454e-01 -2.244693902318144751e-01 -2.428614963591287437e-02
2.452500000000000124e+00 -4.792636370742936469e-01 -2.253867304069512023e-01 -2.436495199713406209e-02
2.455000000000000071e+00 -4.812208083730351027e-01 -2.263068793868913131e-01 -2.444392759980261801e-02
2.457500000000000018e+00 -4.831839679434171142e-01 -2.272298428993113906e-01 -2.452307664734256626e-02
2.459999999999999964e+00 -4.851531279877022707e-01 -2.281556266777220454e-01 -2.460239934322128869e-02
2.462499999999999911e+00 -4.871283007205728932e-01 -2.290842364614679438e-01 -2.468189589094938949e-02
2.464999999999999858e+00 -4.891094983691311460e-01 -2.300156779957273911e-01 -2.476156649408070218e-02
2.467500000000000249e+00 -4.910967331728980922e-01 -2.309499570315134143e-01 -2.484141135621229998e-02
2.470000000000000195e+00 -4.930900173838149714e-01 -2.318870793256717078e-01 -2.492143068098455830e-02
2.472500000000000142e+00 -4.950893632662420329e-01 -2.328270506408829377e-01 -2.500162467208098815e-02
2.475000000000000089e+00 -4.970947830969602022e-01 -2.337698767456612703e-01 -2.508199353322854500e-02
2.477500000000000036e+00 -4.991062891651689148e-01 -2.347155634143553438e-01 -2.516253746819725745e-02
2.479999999999999982e+00 -5.011238937724873388e-01 -2.356641164271469635e-01 -2.524325668080050836e-02
2.482499999999999929e+00 -5.031476092329549843e-01 -2.366155415700525455e-01 -2.532415137489487517e-02
2.484999999999999876e+00 -5.051774478730302054e-01 -2.375698446349221449e-01 -2.540522175438024097e-02
2.487500000000000266e+00 -5.072134220315915876e-01 -2.385270314194402053e-01 -2.548646802319967999e-02
2.490000000000000213e+00 -5.092555440599358940e-01 -2.394871077271240323e-01 -2.556789038533953048e-02
2.492500000000000160e+00 -5.113038263217810631e-01 -2.404500793673260972e-01 -2.564948904482941897e-02
2.495000000000000107e+00 -5.133582811932642098e-01 -2.414159521552322329e-01 -2.573126420574217005e-02
2.497500000000000053e+00 -5.154189210629416262e-01 -2.423847319118622723e-01 -2.581321607219392786e-02
2.500000000000000000e+00 -5.174857583317893361e-01 -2.433564244640701868e-01 -2.589534484834400685e-02
